seed,days,cycles
''hdifoG7F,7,9
m(Z3]+G0/;,7,3
=T}(q/g9$u,7,6
4go]gxyOJZ,7,1
"eMa""/jqvRk",7,2
"H6wXlFY,rt",7,2
n^VybfsN_5,7,3
~;<f`Kh#K:,7,1
"{(Z@""<Tv\3",7,5
Lx>f^0:(J?,7,3
[B?BfU}Z~%,7,10
T}t=DShc`|,7,1
o+Ksm$_PlL,7,2
"u3o.HTs_Q""",7,1
*r{?tn6A5],7,3
ya.#rR:\Bg,7,1
te}mpZ:]hK,7,1
=O15hjBh}r,7,2
",$C^C+k4j:",7,1
)P'h7MN!vR,7,4
u+Z3:!{[eP,7,4
"x[%j%o,o@F",7,1
PQ?%q*'Yy{,7,1
V)Ap`#RRpp,7,9
bES&Rtzj|c,7,12
->]vbc]83d,7,4
02lOuL9)I?,7,6
"j}VK,7qF7r",7,2
"5OK-T]R::""",7,13
5CF#D-jO'l,7,1
xx_snGxw?>,7,1
[pkBdW^bzM,7,3
:e}+*Sb]d(,7,6
"9NnBpFla""t",7,1
aqG:N1X#)=,7,1
9_NH}sm}W/,7,2
?mf%{pPAJ-,7,1
=.VMI6byg5,7,1
"eJq"":zy0i<",7,1
5_y{4N(}Th,7,1
a+<R[P.Mex,7,3
<@u2-g98bV,7,3
['k}\dpX4_,7,6
b{iY`Nncz#,7,2
jUoN5LH:;H,7,12
$b=esQ;>QK,7,3
"djaj4,I0na",7,2
?uBst`!ugG,7,5
tW4S|79Z)h,7,2
`Ob9XMjM0@,7,1
y-aNsGO5Wt,7,1
M[~+ty*ib~,7,1
_f|Z`uMG:/,7,3
rw]xz?c{Eh,7,4
Rc-ytoj~hn,7,1
xnw{Hu]Wfv,7,1
"9,|QC}=1je",7,4
aw.QuJPab.,7,1
oxsU4j@/tU,7,1
vNBK'>NsU-,7,5
;x|?dlXP.j,7,1
.V_=EI2:aP,7,11
j7[\`4z!!N,7,1
7t1F}2)~L4,7,1
wue>\5$B^Z,7,1
Eic.v*ZQBg,7,1
YxA<Y#]Dnc,7,2
Uc:QTrz~B$,7,1
P>)|&ddp4~,7,5
Cmfo<NYhw$,7,10
3~0ovQ;!:F,7,1
cvGc/QRTXe,7,2
*l!1yjvB'6,7,1
r%jLGd5;h&,7,3
0YiCcOT=k[,7,8
CpCqV8T]-&,7,6
G(RQ&$93{e,7,1
t8^3UT}X:^,7,1
;'[As[c&>g,7,2
"q&J1),!]vr",7,1
*B-3w540T$,7,4
wDMKOqW9|.,7,1
x6A(g]v|4;,7,6
wN'=3^U){g,7,1
+`8&5H5:rj,7,1
`LGM\XsA1@,7,1
"2%G,'x#<*)",7,1
"1E%;H18AK,",7,1
"8,l~|pYw1q",7,1
83|69A}`%9,7,3
Te.dq-Djx`,7,1
R74?6&]M_+,7,5
G0@E/^[E!E,7,8
=AMe_[4SRm,7,5
.Xa%5pyUr},7,3
"InC!LlJX3,",7,1
O#+6.nGd!1,7,11
"_',l3}`gSN",7,1
$$TF$b`eI9,7,2
{=BCg-dDci,7,2
L_Gfw7?3Ea,7,1
nu@S5-A!=!,7,6
MOe;kq;cWz,7,4
SSY5Z%S/BL,7,2
LEyO+M|O>@,7,3
FJ9(Wi$BA},7,2
%7wMW@.nBp,7,7
X=4U`Zi4#g,7,1
\gpEo=.oan,7,1
]@?sD&%S(c,7,1
Fj8iP`^^r7,7,2
`v+deNFGWr,7,6
"B""b%[Qu%""b",7,1
af=bofq~.9,7,5
0]l!)@A<Y7,7,2
zi?8'DT@y.,7,2
44Jm8+Fwac,7,2
>?^kmi.8]e,7,2
7]11T}hKUQ,7,3
#'!&2YoU{o,7,6
A<!#h|dzH},7,4
"<%EK""-oNLk",7,6
8Ou/&jYv'S,7,1
"1`,FyyQT,7",7,3
*8DGJF)ccv,7,1
X]HlZb]`10,7,1
SA<DmhK}$6,7,1
is~|N:d2.#,7,1
"~r$e+pp{""E",7,8
veLXD~!rMc,7,1
"p0G?{n""UPx",7,4
XP6e#>|YT?,7,1
[ozh>f6XG*,7,1
qLAglA!H|p,7,4
"`F8yNRp,=.",7,4
f;@7)GebmY,7,1
"'m>I""~l?s6",7,6
}~GeZ30zNH,7,2
Y3bW08dcJ{,7,10
)d[/g6j\o!,7,8
~vqYo#8Id?,7,2
:a;[LFtZ|l,7,2
"tP2Hl""f?3j",7,1
:K&Us(lPhx,7,2
"0`BtZ^bT#,",7,9
"""k9kS8czb(",7,1
*/CLA&n]SI,7,2
7\2OVkj#go,7,1
;IxiF*zhf},7,1
dT.3<nBf#j,7,1
"c""UJ*Zg,>Z",7,4
Yq908HeIK<,7,7
"W9>(H,tLXD",7,1
mXZYe]GTB',7,1
C52+{85<dV,7,5
F(+\jJagmU,7,1
"9I=""{ra}1@",7,2
h~!>^rw7ic,7,6
`egj@Qd>|h,7,1
[Qf/'QQ1}V,7,1
ZPkUc6wRO[,7,1
u4HQOKb^j),7,8
h^~^l3/+J6,7,1
-<&0dJ>:N/,7,2
)SQh!-A5~z,7,4
"KnP^xY7,oP",7,1
EilbuJ;`cj,7,3
@HVzX[?UBS,7,1
u8`HMF?E-\,7,1
NLSY7?fmty,7,4
uL0O+|FA:Z,7,2
~@Ckwnf7p8,7,2
L8Q-5NsgSd,7,1
uOKIT1B><l,7,1
"pgJn9r""ru)",7,1
uUI^P5an*d,7,5
bQ6.EDAYy],7,1
T?=mtz%:$V,7,4
OD6@BK.G?H,7,1
3o|Xh{T=Sl,7,1
bL$~#6tZ:j,7,1
ZI?H6w*ZEs,7,6
@I13lfxJMg,7,1
"5+O,xba*=Z",7,1
Rc?``z8O_B,7,2
axORWS~fUb,7,1
eOf!(03djh,7,1
M>iS[6V(Z`,7,6
~uri~:!4{],7,2
:3PKe@w6tY,7,1
"]""Od?--RXr",7,1
J0lDFh&h5q,7,9
=/|=FJ^[E>,7,1
]K0yv]QD\(,7,9
s3[\<1Jmn+,7,1
jttYji}/23,7,3
#ep)2sZi'b,7,8
b;yA9&>IBH,7,1
N}NED$z'_K,7,5
"(,;AUlN29m",7,7
",R[Hm)9ek]",7,1
"#""LU7^VLW1",7,1
GhS8n:kemU,7,1
"}@#-""%,I2]",7,1
@n`:>uHY+l,7,1
SR?6o}VPKl,7,7
G91@5[H9`X,7,5
o~!>S[ir{[,7,3
T85Vf>`H`(,7,13
r|8[~sz(-V,7,2
iW;Z:->@h(,7,13
==Cn_Qg.H\,7,4
"@FoC,A8""nv",7,1
{al0%iR|g},7,1
v.`2^7rxyX,7,2
kz`\:K/TA~,7,2
PPA-d+xEv-,7,3
pCk+c/z9IV,7,1
tK<{iVSl)H,7,2
:2/m@q#[ET,7,1
FL^kn8N4nk,7,5
}jR3<ae(6=,7,1
".5_+b,jI<""",7,1
N]OWX+m(r},7,1
"BC@#I,!#Cz",7,1
Mdw&Y59u0%,7,1
JQUt8V=11t,7,2
T.;4ShFqK0,7,1
">Q'>4n""dm<",7,1
^L(2B'ajfZ,7,1
"uR>R5K05,Z",7,6
)_ISaGkUKV,7,1
Ow?h'$>nkA,7,1
MwubopQ+Fe,7,1
A9H{/;2n9q,7,1
7uX4m|KKmV,7,1
+/nN|bsE2i,7,8
G/ez/iPv}j,7,8
|cMFro_c5e,7,1
j4[yF1:&fF,7,1
"`!7UA@hdR,",7,3
@xP15yrl:n,7,3
}gI4WZrJnP,8,2
\M<cNAB3hO,8,3
RHm~m:xmLT,8,8
"TmM!U{@`,G",8,1
[`k\R9w=4G,8,1
CG}0CI5Cw6,8,4
-+XR4BF0-d,8,7
_\giZ~dmef,8,4
8sj<LU@scp,8,3
YA&wsz<254,8,4
DgBK)<?pDI,8,13
R8l0NXU)EY,8,1
B/+WU2R0d{,8,1
7CZk#|b#K=,8,1
@SNW#4H)(&,8,8
t9tR'-6Z8+,8,1
.{HFU6K1W4,8,1
/6J)2h>^$N,8,7
L4q`REJJlF,8,3
"n0gnjM,D?'",8,9
8SX|vYHOBY,8,7
.-bs@qBHyQ,8,13
s777G<E<yh,8,1
B&:U25CkPR,8,7
GD%oN}#|jU,8,3
"p]<;""Z]U)H",8,1
`EL/~cWg>P,8,7
"XdXwetBPX""",8,1
R|*]E\_mYP,8,1
$}'dnE9}%],8,8
f~H<!LF'+{,8,10
rErjNDBHCE,8,1
\$zrB6mTYf,8,2
"mOU""N)FmIM",8,3
"$I/7U""w<""a",8,3
=nSxP-:Yx],8,8
"+h9d#""S`vD",8,2
*rLWh]<8+3,8,1
uNu]gavj1e,8,4
'*%L2=g+~{,8,1
9/ChCh:!ey,8,1
mGo{*$Hi2A,8,4
"r%""uNDk@/c",8,2
^e+9PyRC\S,8,7
G5ixD1|1Jb,8,1
y86tUV_M7=,8,12
_%!Q5^3RL',8,11
.2e~5~bdB^,8,4
&_fh^fB#%\,8,1
{.:.kJ9uZ`,8,6
rCT^(I!^[?,8,7
"OD|,g'8V#;",8,3
?JjMc;8g@U,8,5
"Ok+om""Bfr2",8,1
P5z+;!qfEg,8,9
*)zW}k]Q/(,8,1
y`{MQFP;ds,8,2
ue)P<`D*od,8,2
N?10)wSYjF,8,1
@[I8N$S/UV,8,3
k[/;+L$^$g,8,6
`<fDl4$C'g,8,1
"3,6,bQA[Kn",8,11
B?Wx:X8hS],8,5
in~rOb_Y.g,8,1
b?rjwV5P~Q,8,2
"+""+-f*^r{`",8,10
3(:TW<SrD+,8,2
*{O5G&-*nP,8,8
"l""u@!&|vON",8,1
"RUBI""d[7y*",8,8
8U2nI[b|k1,8,4
UoRdJ];Jik,8,7
"""k?7SWH8d}",8,3
2`$@z@0\#y,8,1
4ED;*>?{Z9,8,3
7-n{Xhy0xw,8,2
T.A=oht3mQ,8,1
"F_60&""4T7c",8,1
!E(4V}\_sq,8,3
{l=pV%Ea?k,8,9
"$Ox^U</a""m",8,1
I@'BKKu)Zn,8,1
;t){f%~(p+,8,1
oX9&|hO!+[,8,2
"]h{zC,{QsR",8,1
"%[}:_a""CJI",8,1
8PQ5sD@e1R,8,9
"M`yv""![9IK",8,1
zj2t00]lX},8,8
*U/NotE'{=,8,3
m0Sx}n=m?t,8,8
~^E9-+(hH.,8,1
]J(l_i`M@|,8,3
",wvF^yg3z4",8,1
",DV\%jBoBl",8,1
`F&C6YW7n7,8,1
"(/fOl=6u,S",8,14
3|cvPIJ@am,8,1
6#_q9v!lK*,8,3
!HDK#$&/$;,8,1
"[`<,)7Ka-r",8,2
FVeZ-s+'VA,8,2
L4gGO0b5FX,8,10
Jwi2688T%H,8,3
:.0<j`vRq:,8,1
3l/%-xv\'},8,1
_+!zcUX1<C,8,1
n+iv^Mwlg%,8,1
#8ny65q:u%,8,1
*i^NK:Qeq-,8,12
"fpiPb/D7,V",8,1
)Q8!TFP.3c,8,1
"""#6""9kba@G",8,1
pr71%|@hmf,8,1
ne2)h@*5C%,8,6
U\]_%W:f.V,8,1
=YIc;J:v\q,8,1
)-M&e`4\fI,8,2
"a:s+|{""2s+",8,1
C2QuA96/X6,8,1
Q?TwAwJuhG,8,4
y|~gbU}&];,8,12
y{es2$;*[),8,1
".1v""4^+N][",8,10
g|m'hYSKse,8,1
n5nuEZIdm],8,1
"&,$g>r^""Ua",8,1
da;;SHLD6',8,7
h.1`_AQ6W=,8,4
:|jg4(A(Wt,8,6
"H?3WA""o""y>",8,9
xh{hOWBmPo,8,2
"|QC=G`%qq""",8,7
w8PtH%$Dlu,8,12
",+(evGUe%1",8,6
`Jo^0]wWs?,8,1
GH7GA>}Vcg,8,1
.29Jy=oDe:,8,7
D0RP\S}tDr,8,2
&yP$hxMKG|,8,1
0TR^SyUK\d,8,1
'2L=9)~NB!,8,1
9m;[?)XNCB,8,1
q:}i6ZTN+d,8,10
N%?[7a_*$f,8,1
jDvHdey&^t,8,6
\&0(]uATZr,8,8
P)6K:yiNrA,8,1
YQQz}CRwh&,8,4
\rOb}P+-+P,8,3
dVLUmTf-BN,8,4
W-@uGZ?D]F,8,1
)au{GSmKgG,8,1
]7<JnFgAM(,8,1
8sPHG54)@&,8,1
Dx{bo[EtCq,8,12
XW%!#_O7sq,8,12
a=&Kx3L}wW,8,1
A[;VENnl;c,8,2
a#*?5lDw$y,8,1
c(kzbEQ2x',8,1
"&""6EbEOEvr",8,4
-P7A<[)&Z.,8,1
e.t5FRL];h,8,1
"Dg]"":RFwQD",8,1
?B.6u@&|=k,8,4
"}N,pUiBKMe",8,1
@SJT9bh~{t,8,12
"pU*F%\Gz`""",8,3
9nu{t*{]y7,8,1
*MT=qaeX\c,8,1
4V$'TLI-{p,8,1
]xUu'uu/rQ,8,12
~jUN>s{Kt\,8,2
NO5'Lo!0E%,8,8
:EU!;rDd^>,8,2
"6Qf6E%!""j:",8,3
"""[{}MvV-Yd",8,1
"BG\N2v""3No",8,1
"{s5""t}$#=W",8,2
K>=\}p~om9,8,3
[1){k-@Nfn,8,4
~h8T3P1T$C,8,5
xs;kxJ+-EV,8,2
-{>b60dFC>,8,2
'Bx^t#bK>G,8,1
"w"",5$f8TP_",8,2
;D5f-_\1AQ,8,9
6g(.^F(dXS,8,1
"TW<>K""{6si",8,2
^TXWDS@O:3,8,1
xP}oD0mFKg,8,7
b1ba8kIZ~{,8,3
n:!]f|]}!_,8,11
6mf9~2Ip3U,8,1
wm:\rAJSR3,8,3
0h5-U.x3Y2,8,3
|`[{5j76~Q,8,3
"-eD7l:I4|,",8,8
%M?M)@+G6{,8,1
KG+[&FfG{),8,1
;K>ZU;&.H},8,1
KM9Ff_09Ry,8,13
Z9uN&dpPQG,8,1
tQume648)T,8,1
ZpTDt]*sD7,8,5
?fkWog)0bN,8,2
2HlcanZ<~\,8,8
I'xCzxXX##,8,7
I(k9og;dCx,8,1
RC$Qv?Hp@k,8,1
PV:f9c*mT&,8,1
Jve=EkGBw4,8,9
$aVq8d3.L|,8,1
kxa-[9d2'&,8,5
",$:?!`6_sG",8,5
Qzt/mx;'Im,8,5
_P)+NA<T+',8,1
:E'?kiQ]-[,8,1
T}A&cO#W~i,8,1
n~-2$99%[Z,8,5
$_+K9mc2;',8,5
>H}yQ>hsw|,8,1
8-3nG$`Wol,8,4
m}*UIHd6d2,8,2
V?D9rpA.A$,8,4
C($cEf<c>:,8,1
"2L]hyN""+XG",8,9
+pmmExXq\7,8,1
"JD[64,c`Xn",8,5
bP!1`!KKD2,8,1
p9~5t6Fi5i,8,1
",y{rhw<R&-",8,4
zoFQ#Z2^$\,8,7
"2""$I2qq9IN",8,1
"xK^%8,X=Y;",8,2
A+B?*g<M`),8,3
%k|=*gYPwr,8,1
zd<I*~YV:j,8,2
OYZ*Fsi{<6,8,4
SGua/ONfPO,8,3
0nn*>]~/2-,8,1
Rh9KT:=d<2,8,12
/km5TG~!YE,8,3
Zp%ZKD;]q>,8,10
8.K><~*xwm,8,4
"Qu.A""f^*ka",8,6
Ikr\%5tg.~,8,1
6U6=y{!~^\,8,3
S&ngN<9Ga6,8,1
"""4lH@OCdN=",8,1
ur[U]d:spj,8,12
pp!^v.'r3P,8,2
U|i3X+pt~^,8,1
!A/rMTQ8C},8,6
.V8@b_)8D{,8,1
<qhk?6_:M#,8,1
v)(#>RF)tz,8,9
>[rzNbl8Ek,8,9
1>LMQGl!P},8,2
5&E90Usb+4,8,1
i|`&IT{~!u,8,2
e;YJ07y?H/,8,1
KIA9SDIL;],8,5
";CDQN:,V1p",8,1
hR-XBowu9o,8,10
8KA/q9dV'^,8,3
1r@P\~E-ww,8,8
DVZ]:rkoNT,8,12
q*XNsM>F>>,8,3
G_K/9VO#$3,8,3
-ZVbOVIgil,8,2
<[ez-R_wjA,8,1
_w:Kcy00O2,8,3
HRd=ar1I{K,8,5
MNV@2<nrf.,8,1
^M!r6ruH2A,8,1
JXh@pM3#g*,8,1
=bkr5}`b7\,8,2
"(""42m=5fF&",8,3
iti?7e^5@9,8,6
_jK[i3Tp?M,8,3
N];_tZ()7],8,3
P_+o<^o(?%,8,13
heKBy[OXPk,8,1
dz:<)l8lv2,8,13
*D+@[~4L-(,8,9
dN&QLzn\PB,8,1
"[x,.;;{>-W",8,3
Q.kY:2Z{_B,8,5
8eNuQ]wvZ',8,5
"2lw1gY{""GR",8,13
P#[N{i6{pu,8,3
"gV/,O0tg|<",8,1
-).4HCk]jM,8,6
"""img9whFAr",8,1
IaHRY_Ioz},8,1
?+_`wEgNS4,8,1
k+[jOp[iaH,8,5
H&7_$]j[;y,8,6
",bPimjDiMr",8,11
"zx""3k9=v:e",8,2
E@?|~573GT,8,1
l&.Sk]SV1M,8,11
SG^|RC`'~},8,1
'V.vjY\BGo,8,6
"O!9Ed)""xZk",8,8
n%\1\\!17O,8,2
u{Nv)Z5;dj,8,1
WK_q.TxXne,8,9
~yQkUQ=B8k,8,5
\$c]\<|h#A,8,7
QMV(c6-w'S,8,4
]vD6=shQTO,8,10
`DFCM*ts72,8,4
NMLs-58XQU,8,1
uER@b]$eF),8,4
"\b"":h76""A9",8,4
-fyeX;pOWW,8,1
0[^)cQRTy2,8,1
n6-+8h0P{S,8,2
@K+)xj2q]y,8,1
BOT^A)5>}?,8,3
)Ge}?X.rAi,8,2
jaHdsIiWFh,8,6
&J{F)l6qzq,8,13
S6G$>(rgkw,8,3
"3zE>'%t,H{",8,1
W-m_'kc~-u,8,5
HhExVYB^(m,8,1
9Dr*pei/Mj,8,12
"$,obn(~H#d",8,3
"{)kD9[lix""",8,1
di!vKK3?/z,8,1
wlC^qFd:Mj,8,1
9N9c[9a7|b,8,7
oT>1Z^$Nl8,8,7
I{G8dIZG#H,8,2
m!&q8[d9n5,8,2
"f$h,)H;DSf",8,1
'o%YJopnj(,8,11
Hj5{kP{!8B,8,7
CSO8e6)|&t,8,12
nb\/is!P]0,8,6
6(*P!9lR|L,8,1
}>awK'nz:n,8,1
cw[|\5KfcH,8,6
_}7oHGVZ#6,8,1
c4IS.Y&<FE,8,1
m>kI7xbqdd,8,14
=-%TaY7RIm,8,9
d2ueuV#zG0,8,1
0L;{ueN4K+,8,1
[ke*bYS01o,8,1
0JEU=Dq`Ib,8,1
}Qjt.VcW!y,8,1
p\[nAT<TK/,8,3
hkh>=*e`Og,8,2
~XHib.!U5_,8,1
PL=K.yWp'<,8,1
[c`{P$o*(!,8,3
\$dLkSUn>I,8,1
)gEfm`r$LJ,8,2
MMv%^qYlE?,8,13
Jn=B3B{|[[,8,1
cM|K__lL#%,8,1
5xOKiPXmv3,8,4
"O)E_T,H16(",8,1
".`k;N;""AP|",8,1
"u:,0x,6sZu",8,3
:/_*G)`OF],8,1
$.C@IjO]B;,8,3
@+qG3C;dz$,8,4
\;>U9zq0=m,8,1
wYP\W)k`2N,8,1
a(x]D<Kyyw,8,1
"GL`pvBge`,",8,2
"(ee{p9""z(c",8,12
D:mgJ2V@.d,8,1
MK93l5JrPv,8,1
}>?HzUVVj4,8,1
y#}G@DC!9],8,1
"]X@""QHJuat",8,2
"c^yq""YNB!-",8,1
",&""aE97Tat",8,1
F2'(odQ|oe,8,1
.x:u;?Vt0`,8,2
"*Fbdp_R~L""",8,11
m:lLb+7cU[,8,1
#e_9r<m:mn,8,3
az:iZZ3]m`,8,6
W`3`=QrLR7,8,11
m#@.acX>xk,8,1
Lu=C[;Qs__,8,5
w7=fvI#^>L,8,1
|Z;+)1Al*-,8,5
"""3N~L]v&Bp",8,2
"U[^>p""OHM`",8,12
*p>^ZW3S&f,8,12
Pmy\1e^;gt,8,1
X#v`3q5SDV,8,1
L\`B7oIriT,8,7
e`ceqG4(V],8,2
:P/4#cLCf7,8,4
"J>K_ORRq,O",8,1
*v=:NjQ9(J,8,8
<<x/nbE1O),8,1
EV%>JRWad',8,1
A'tLy@ct5:,8,1
=0ejHiUN+O,8,1
Nl;@P7BFHw,8,1
Bm]z)Tht#m,8,3
YIE7`?LzZI,8,1
"lDdv\&""&tl",8,1
a}euo*+@%/,8,1
f:0.xaE#t~,8,12
Jm#yd|X?xz,8,3
S%VT1|;Lb=,8,4
"~JK6+3J,;Q",8,1
Sl!;9S82\;,8,6
z{eu7f@Fh|,8,1
UDK|e]'`Is,8,1
`.<G?M`t6^,8,1
l-n.I\A@ev,8,10
i{+~ZbyR|C,8,2
n_s:3'8G|*,8,3
mJ&kMh}#\i,8,2
"g""6I9+$e'|",8,2
t-~Y@W`w'!,8,2
YED>:YBxzs,8,12
okS/GJ+m:G,8,13
nOg1e?`J76,8,9
"KhHXe""aw,g",8,3
]P8s_ikAhb,8,1
zE?Vjt%k<N,8,6
"r'8""c2%9MP",8,5
0$>$T[cm<),8,9
To<<g\.is#,8,1
"?0g""v#.(8O",8,1
|0u-$ClS(u,8,3
4h}b+j9gP3,8,3
vQutqz~_eM,8,7
pjwTazeY>H,8,1
2sO9*8{Yam,8,9
QN=N_uk@C|,8,8
"[Wqx,O0i.J",8,1
"SN6L9Ni9F""",8,5
MP=9eQT\QK,8,1
c\[CYw3m'9,8,9
p}}yfEq|1n,8,6
uc84Y[XhcB,8,1
=@O+_g3DjJ,8,6
M3cZ|BniF],8,1
y!T?%_41|Q,8,2
"""Z\PlCUmdc",8,1
BK<[eKpQh[,8,6
ZESHTW_u*S,8,1
",F$;VKcQ-M",8,1
~J~JTM9/}X,8,1
0WUNsW}Yqr,8,1
=m36>QpUi#,8,1
7nItQ$<p$3,8,9
4U'@1.m*~W,8,8
"y.Q1c""ar[7",8,9
",6h~7BU$rY",8,14
W~34wMhGzk,8,1
MI9*;f#I{v,8,1
:f>xv3Vx/J,8,1
#+3/v^NV@m,8,8
ZD;PY94Kw_,8,2
80PxsBW)3$,8,13
"nr/U,w_a-J",8,3
$b(ht>C].=,8,3
UrGJyjR{Dy,8,1
o^vK-1>V1i,8,1
$SQdq1qoEP,8,11
"""0m_J9Y$`o",8,1
",ua8dY~\<j",8,8
9g:=^jv;+2,8,6
|O97t21yqb,8,1
4\`_4Quq4t,8,1
TxP]0S^x{O,8,2
",Ume;ZHB_w",8,10
N=1V0SO>1:,8,1
"ZY=7-mGns""",8,1
*'oE]5HCRH,8,1
"6""mp}JaC-4",8,2
_?1L2Qn?vq,8,1
T*3~:9!c8[,8,1
suLg#x{o10,8,10
6!3v$&P$pC,8,1
grRW^JwD]v,8,1
s$QcmuYdyF,8,1
oL8~l>f3)e,8,1
"L_g?""gjH9+",8,9
",eLsH4]PeZ",8,11
!<!`0;E{}1,8,2
"2-7M""f7Q-[",8,1
c?h@5$2Er|,8,1
9]`fcxZ55|,8,3
"M[).m,y~R8",8,1
u(lCu_s9yE,8,1
R?zJjBMS)u,8,2
";E""nX,-&~*",8,1
Y#gdrQhor5,8,1
C;mh#W1{)f,8,1
%}lT%?rd]r,8,1
"Lnt~""ue]I0",8,13
HK<+P:Q.X',8,5
p9VXT3HulU,8,6
"3s|n8""apL%",8,1
"""Rde3,YXXk",8,3
x%Xpjpjly[,8,1
)A*?+I~y1B,8,10
HZ<)[FD{1d,8,7
*X%XIEwa2O,8,7
CtEwiS[:Py,8,4
`n|EBAJ4>!,8,2
W]A7='NCa[,8,2
6_/xwOgzS=,8,1
"-6@,M8z7-\",8,1
^`%q_TBh'@,8,1
[&D+l(}o*T,8,3
"p&0,uL={6P",8,10
sIEn;0>B#g,8,1
Um1T$UGdw:,8,1
pyHCQcm/NQ,8,1
[7O^DXS=:^,8,1
}k|GX$yT+G,8,7
"]XXD""'y$d|",8,3
slKf0=/97_,8,1
",K![Y7bYIr",8,1
|8X/u+cJ.?,8,2
"e,B""R\xmx_",8,2
=])v#_Fj5a,8,1
(KRspifXQS,8,1
YnLEKj}-B],8,1
"]=""giw*0G$",8,1
'.1_n$?)r/,8,2
'*8/^7buq+,8,1
p3`[1(J<nL,8,1
"Vx^q]~4""WF",8,1
>|=R2SCPPK,8,9
![-c5-XUVr,8,1
EsVFCp;IoT,8,6
"+V1IP!X-A,",8,5
85nXF;Vqeb,8,4
"""&tlzZlIEV",8,6
"-qk7*Z&b),",8,1
}9.<Q~4Nd<,8,12
!?L=kC1D[],8,1
(c49kszz#f,8,2
DNKT\8@n*/,8,10
"]-,cE`QK1F",8,5
[J^Xn<Whl|,8,1
!&.`+\Bw4Q,8,1
]x:GBOw-0T,8,4
"v'&<gC,<Th",8,2
"R\#!t'<w,?",8,9
pcXh7Pq#%?,8,1
>MK'^|O/bj,8,5
]EhEY7{IwA,8,1
@}k}FCX9-u,8,1
gix&DgW!]|,8,4
"BpfaL,!ep(",8,10
cHxJM8%@]I,8,7
f|.kX}t%Pn,8,6
"8mq}u~|iR""",8,1
FwA=r>N8by,8,5
f%(\8jro4Y,8,1
B1}\CikNKG,8,1
sFqr<|%D/n,8,1
"""Gl@*a+1*7",8,3
">nwYi&LU,]",8,11
~<i#:M0`mV,8,4
2qK39r9(Fx,8,5
/C]+x8Pp|9,8,2
$D6=^2>xtj,8,1
"""9od#^5;2?",8,7
C$b7M*kTUk,8,2
|}v*D*b0+Y,8,2
vf`W;#|~|@,8,5
^sM4Yp)Y=e,8,1
&kPr%zm%)|,8,2
"637,*^lbpi",8,13
HmEf^8}@f),8,1
ikWY>-'I+h,8,1
af'dbi=Wa^,8,3
";6a{-\""2ev",8,1
pg8#`5'dZ],8,3
Dr)3--2/Em,8,8
Z':F8tl*-{,8,7
0I0-J8vy[8,8,1
=7qtDSCs`X,8,1
u7H@otEec;,8,5
s]lN&7BPdn,8,1
0@W_6Q#vrD,8,1
r>JZeY[x-\,8,1
"ZknA3up,1#",8,4
"\HgRa),.""X",8,2
Km-2+/u0}N,8,1
#V=IQsnlbb,8,4
@*.qPRp:b=,8,9
L7%?QZXZ;Y,8,4
/%tE=)UyF~,8,5
"$ipi)W"")i~",8,3
~$7'F[/Jp@,8,7
"Nm~xn(,\}>",8,3
.A_:<SldlK,8,1
"?7(Mx!X`o,",8,6
j<G-K:pM[x,8,1
"/s@1k""_]Oh",8,5
"csxFlT(u2,",8,1
55ypJ$H&QX,8,1
^-zuX=JRQo,8,1
kwL3[9-l6/,8,8
UIvBo'/{NV,8,2
"=>LcV6Qmn,",8,1
YG4PEuT:>h,8,1
UU#EtWX(fb,8,1
;rNi)'V{(7,8,1
{emuD);ai5,8,1
qR~7}@<'U|,8,3
g'21aW_ze',8,1
aU-#%1o7pb,8,4
btNXP)G4F6,8,2
=bfr?em!u~,8,13
5Px~dx8g9I,8,4
;rJ7De7a\],8,2
>{[GX:QLin,8,9
_G6={9'&6B,8,2
"Z0xZ2d,aJ`",8,1
_|tRvIqyGx,8,1
q1KO`vw8)5,8,1
"z0v)>""2r$8",8,1
4&zfNK;}r+,8,3
5_bwMb\!G?,8,2
3PW*G]+uy*,8,2
ody7/7hM.W,8,3
2KYe>$:Oqv,8,1
\Ry*U}yK1%,8,7
37evshb(~c,8,7
"""/_|s~U`\_",8,2
"yl;IPhZ;,4",8,1
:a+(d>tA]7,8,5
",BwcN\.B(]",8,6
6B3aWEe\>R,8,7
3+GE_)N=\D,8,1
"bn_y,OUaT8",8,3
"]0yS(3}b:,",8,1
"""FIr1_+\n`",8,1
U%TH9v]Zcn,8,3
E*H]1I~:D&,8,4
b>X0SXjHTJ,8,8
O1zHPLR?ri,8,1
"M,g?kI\O!u",8,8
+hhO/fPPk;,8,3
&5DSYu`e1S,8,9
.xzW6mU~Gg,8,4
.OH.KqK8|&,8,1
"u$""ZD"">+8|",8,5
JML:~RYe1m,8,1
r.k:pMbnf_,8,1
",s@O[$F3+O",8,4
v#@HjZ^Y5%,8,1
"(c#X3vP],n",8,7
K1fjRN5|fT,8,3
iI%:I`9ZgX,8,1
`7?2$b3{R<,8,3
~dX?CNW`qs,8,1
"F86Zx\(&r""",8,6
FjfdSL_3@3,8,6
|P!3SQv:-J,8,8
0<oxK|7bD',8,1
"XW1zQpGW<""",8,2
2oi#aFn$g},8,1
"I""h+@5[dB]",8,2
s9Qe7H]v2s,8,12
jE}]gQ5{W9,8,1
