seed,days,cycles
Py~M!hr-eP,8,1
"\DD6|""AtL9",8,2
"}<,%""97n{8",8,2
YA^l{|D}X5,8,3
"M""|J$BHbAd",8,1
'<i|3ov[se,8,2
"E,/2LhrxmP",8,1
VuCu8wlwXc,8,1
y{<m'15Sfa,8,11
"~a<h,+D!'3",8,5
",P8'G8(v-~",8,1
&M>f#6JqyV,8,1
#zNYY?sgz<,8,3
_%[ABMLbys,8,3
ckK%-VvZd5,8,14
0p>zzFGWZ<,8,12
%r/yO]CBVR,8,1
w7VNZq\z8.,8,1
LU25EN8%Jv,8,1
\\d;&jGQi_,8,1
=4nf8Y=Wk;,8,1
D]2cW<Jx73,8,7
:Tk+EZfegx,8,4
"483<O""q\64",8,1
DKJqID8Edi,8,10
"lU&F]rc,2\",8,4
>Djg>ud[7',8,7
l4M<'zd%7m,8,1
Emw@%Qo-hM,8,1
*i3b6.Cf3N,8,2
"3W/]%""ER|8",8,1
p%3AU8%VH0,8,1
&P=H\qK898,8,1
a>ha]NM\@t,8,2
gW%^eSD|O[,8,2
"n},ee<Ji!E",8,3
wEsN`mTQ{k,8,1
"gleMw?{f,x",8,5
^k)t19Tt@A,8,6
fqt(Tj!^H[,8,1
oF3yTwm={~,8,1
KaHg!>n;uA,8,10
lJrm>S!EWO,8,1
0~e)%hmgF@,8,2
v>p0h7WHTh,8,1
R&7*\MCJ;C,8,5
MA$A_ohkWM,8,1
kKjFLs@^ud,8,7
9x+H_xX:9^,8,11
'o]xxHO!W:,8,5
|AIVLL~/9_,8,5
+t'+=:?vfs,8,1
M=.vfOpPKz,8,7
tB@kK$8y#),8,7
oF#BHwF\`s,8,1
nQLw4w#}s7,8,3
".YvF,Y:2HG",8,7
y<pzp&/*Fa,8,1
E{1\$Oi5!D,8,3
#Ju*W*s;#g,8,1
y&i-zg`Hlv,8,1
&iO<m:|]MM,8,2
xq^nHku3X.,8,1
~e_>d.(#A},8,1
4%pWKSAe+Q,8,1
"qr,tA}|,]@",8,4
){mbj'3(xg,8,1
"P'""N1}pMN+",8,1
+|u^g1Po(7,8,12
wflU<}AcWy,8,13
R`j[Q1S-WZ,8,1
l|(azI\^$b,8,1
'qgCEiN@U[,8,1
VoiFq<40CI,8,1
O0XNv){vrk,8,3
"/RIm#U8Q""q",8,1
z?F_D\E]]F,8,1
?tSJqDf|Ag,8,1
['JyvX^>{x,8,1
kF.jK)FS+/,8,1
`J+yM+S)y(,8,1
@_AGVR=o4X,8,10
"iB+a|!pe""y",8,6
YLINJch?Py,8,1
PJ{zVs1!ex,8,2
"/X#b,Zf.^(",8,8
"%<{Fy4{|3,",8,10
}}=xqjZ)7l,8,5
"s0f/7cz,:d",8,3
"~PZ6""wusj!",8,2
p6&q)l&_|j,8,3
[]07M|S6A3,8,8
u/G62IT9zh,8,1
N9C{.=f=tL,8,1
4OL_lz4`JV,8,1
-B{G:?f]y$,8,4
~ogYe<P8Y3,8,10
2N]PtG}Umc,8,8
"/15eG=L}g""",8,1
\p5\O0}|jd,8,3
\@3h<S0{R\,8,1
"[j5dtL>63,",8,1
"CGMo@,lC{R",8,2
%[x#BGy>wz,8,7
",YKZkHitRV",8,1
6YA!T$Mksb,8,1
WbLROY%JJ+,8,1
mHR\\2k8Qo,8,1
%<'s9_L5w2,8,1
"""y(XeiewAv",8,1
Hl7;6u8+=M,8,3
mUUT{n.k7y,8,2
hcdI3wLB1+,8,1
]f)V>m6z}Y,8,1
hl[($8E:qg,8,1
c4\zJFU!\Q,8,12
@Br:6>Zy'},8,5
zM7CmyC+@>,8,12
g0D&sJM79N,8,2
>t;^2\>YdF,8,3
"soa>?8L,uh",8,1
-6x[_nb8Zd,8,12
2IfKK}Cx6D,8,1
kxVo+R4e2%,8,2
"h]V(V,G`fh",8,10
?vHB-TN{%U,8,4
"{b8$5!q?""|",8,4
c(ZBumdEo[,8,1
'NzW\8Zcft,8,1
.4XJZBVzo{,8,1
}^W<%dD=.W,8,1
{RQbP7!K{1,8,1
@!+'>M]`kJ,8,1
Z6d_DaG~4v,8,4
Wh^M)Pj0;4,8,1
0PF^h]1Se{,8,7
c3mgf\x@\K,8,3
*}6`T>xar@,8,3
"""[;Y%mojFT",8,1
]%>1uzvi|c,8,5
s+jjG5Ms^f,8,1
|o51S%>6B8,8,1
f.0/6_LfVD,8,1
M@luzF|LeP,8,13
UO/^U~sE4j,8,4
fyc+}ndS!J,8,1
"GndWf,lW)|",8,6
xXH~+I%Aaz,8,1
lB`[4tUbE!,8,8
"p""/')'w+bs",8,4
Rk%BJ7xVwJ,8,1
So]MhjqO0w,8,1
?BCv1.R$!>,8,1
@DD0PT;oIk,8,8
"$)x""-9-F2N",8,2
"2EIhP)un,)",8,1
$n1'WMt(&r,8,1
|2EiOm:J.c,8,1
{e?n*rjl56,8,1
KP>&NZHwbp,8,4
DIF[\*BS!u,8,3
?m/Z(u=~&R,8,1
6Yg)\j+7|1,8,4
GJCjfI*s4-,8,7
pf&%M:Y[m@,8,1
TVt]dcR;y=,8,1
ulLo?&+$87,8,4
DRSRqmc7TK,8,10
!L4ru(omd\,8,1
"gm^o4,""X;u",8,3
"XCh,+WtjlI",8,6
;EuQXiMA{g,8,3
"W~MV/""L;gK",8,2
$9$U|0?.28,8,1
R|fFvB[g3?,8,1
K`O0Qe>_>*,8,3
*a&cB.i$9-,8,3
/..=&KB+cU,8,3
bK)iVm')iZ,8,1
DyI\-5'.a5,8,4
[-E%Zu7Xfw,8,1
zfX0lL:KnT,8,2
2Cr0EI>;z),8,1
".Yc)+Aw.,B",8,1
"r,]?<lcsh[",8,6
{(=N.[M\=W,8,2
"]Z<7meI""+g",8,1
e9Y}VX=28z,8,2
n)ynd{FnYj,8,5
LCp+emO~!n,8,1
/k!vK/c.vu,8,1
pYh/ML9rQp,8,3
qZB!;@!2r@,8,1
]pWxl+\ay0,8,1
HL_'oN~pNK,8,3
E#B*dUIoJ_,8,1
s>iyz[t6XF,8,2
Cn=>)Jmq*;,8,5
>I/|QtD9o-,8,1
|2|ZvN|uJl,8,1
d$&rkH8|)G,8,1
tkm>xQ\-4',8,1
c=GHE'o+g?,8,1
{oy5L&^~ib,8,1
"42ToOU%,R:",8,12
sQJ:S5{U-^,8,2
?X_N%9Comd,8,1
1ccy97>:aR,8,1
e|((?A^a`0,8,1
}*<y\H-\E{,8,1
pu0;&u6|+z,8,4
"&""_N+Y8;Rz",8,1
[oOX(d97pr,8,1
"fFgv""~yR`S",8,1
UDm9:F[*p&,8,6
ZvDBb43]Xp,8,2
/wV-~3d}+W,8,11
"o""j[P&V8`A",8,4
9YFe-#a{3I,8,2
t{l]HGwqae,8,1
~f2wf\*)'j,8,7
;4(0&}=fB/,8,2
"7=Pgg\dfg""",8,7
G`*Wm!Q/8;,8,6
WDSfdTtQ?',8,1
Hlu5_FIk\\,8,1
62^Pk'&>gQ,8,1
"M%Ny.,iAWy",8,2
"*rp4""7:Z'v",8,8
xwd3NYx]/1,8,1
hm4XO.$+>2,8,5
kbN[XMHB+r,8,2
EF|@2edzb9,8,1
"9**v"">@P]r",8,1
j\|7)4RPWX,8,1
vwnHUEo&P&,8,8
}|PZw0l}gw,8,8
5Q[[oFd%H-,8,1
mv|@\C!f:o,8,2
Z3Z|J'I1Sl,8,5
&xp7^N+Y^7,8,1
eH^)y_R1]#,8,1
H[^:0ff\@s,8,13
3/6Q~v'Xp[,8,2
"I{B%J2.xN,",8,4
SAzD|arW~?,8,1
<hc$FZO9MY,8,1
"jdta""'L5tE",8,1
DrWD}.F~oG,8,5
le^!k<hN}.,8,7
"X,BTyRyMRc",8,7
{^/E)9x+ui,8,1
Y%5l2AXXl2,8,1
",H30qr2ID|",8,8
"mu5sg*,Q""7",8,1
f:sG>|(o(L,8,1
"AU0'y3L/:""",8,1
IyIO<2-`E^,8,1
a+UQ-&I.&p,8,13
S8=vMEHgg2,8,2
S*kK_k_@gH,8,4
"<'w=,kV@i=",8,1
>L+6|AdKc_,8,1
%4)9k*>7[8,8,2
fFr^]yJw7<,8,1
i[xfmK?0*0,8,13
'1Rg^MsWZi,8,1
?8NO|;U\&y,8,1
3c*n4>:>:7,8,3
"DY(S3#HlI,",8,3
y._|rXAx9C,8,6
=;KRU|.|ES,8,8
Lm>3>_CDO],8,1
ooGTa.eHVW,8,1
"h0Ft""PPgy&",8,2
Zd`.sY_W]0,8,2
faO*89qZ)X,8,3
$8T\rYMbOI,8,1
"f_8|d0X""G9",8,4
Uh8b%\=6Xa,8,1
TU8a<B!3.f,8,7
-^Hx#5z@PZ,8,1
veP'xhbj)Z,8,1
&8dbmaiB}4,8,1
XrFV1[=O^y,8,3
s(+lWAL~bS,8,12
w9yD8L9-pV,8,5
3qTiwR!Q!R,8,6
}6Xon[Lru^,8,1
E@<Y&!Dk1W,8,2
"P:Q6^+""67I",8,2
2aE2Y46h]*,8,6
V!C4>BzB/a,8,1
",)g$U\f5a`",8,8
YW?&@pa;a1,8,12
.vci+]Md/},8,2
yFn/>6E`).,8,4
hSyJ;/SeOp,8,4
-z2/Btvjk~,8,14
G!6.LDLTRp,8,5
)S##y+#$@S,8,1
!}N!{X|8d`,8,1
b3ty(@~$8-,8,1
!q[Q&P[k6H,8,5
yFw+g%%!iL,8,1
4@ZZG4L/aP,8,1
FkLa9bYkBO,8,3
-oz>_r&7AG,8,2
u0m*JH)hGI,8,4
jb#db$nC'`,8,7
KWQ|W(Wh8n,8,1
E3`6jf.KIP,8,2
$348_j0LRg,8,10
"^K#JC0F""Y.",8,2
"Sx}l=6%""r5",8,5
Ok1C{>;`N;,8,1
mCy<ug]`:N,8,1
"8.,:x5sUP!",8,2
B&WN(+Nh;^,8,1
.z'+3LngaY,8,1
bZQzm20S.L,8,2
N&|9DIWJ;',8,2
`a:A#q/UGN,8,1
m)!kU8=dBx,8,10
Fox8*-4^j4,8,7
qC|`k\pb@%,8,1
Wk|S&OBoc;,8,1
"|xP#=`Q(""i",9,1
_KIvp=GHpf,9,1
Fl}I_sy>Xf,9,1
"iY8M"">zrKR",9,1
]f4fXa[*qZ,9,1
~)w9QH8k{W,9,4
%p:H+Se^N),9,1
52K}K~eCEy,9,14
j#=lldx/q0,9,5
"p%F8""c5|vV",9,9
M?I]cE;QA9,9,11
.eGXX[pu:|,9,1
"m`""(.L%Vgu",9,1
jB^2epM''(,9,5
z`|q@o7@'i,9,1
PjuTt)xVW],9,6
EDWu|i&w[r,9,6
"cHu,M}Y?i1",9,2
_#>F0?@XE3,9,6
Z%Ycbb:k[Z,9,1
V\r:2sSs32,9,7
Ujn_pz2$13,9,9
*qz[Lgz4Eb,9,5
":ja!6:+j"":",9,3
;os$b'Q9Jb,9,1
".SCT.63,H0",9,1
&V]DTOq16;,9,1
Ns\&q:c/jO,9,4
";}rVV!aam,",9,3
!'r&N%j7=A,9,1
LZD!!''!.%,9,4
cM2IaR-!3A,9,1
F_I`>`;}4i,9,5
"""e6o,NSzC/",9,3
ak;@O?wOP.,9,4
6+I1w2PNui,9,4
b07:+:kbsp,9,8
"`""65/tp.~r",9,1
\{XK13oMZ4,9,2
QE7yi!-k%Y,9,4
/&GWno3B!B,9,3
)juv63a.Kf,9,1
}s.=+wg6r9,9,5
3]67<m_G>R,9,1
@^le-n]a7N,9,1
"GM{""GZo4i^",9,1
"lYjEM8"":q|",9,4
HXpX2+$6+S,9,2
CQiE<uS34z,9,7
;)]a#Y<:W:,9,4
_qa/v`GRQ%,9,1
q0:5|=[$}S,9,1
"7wosb(!t""y",9,1
"6@a*fp"">c<",9,1
6WK33C&'=Z,9,1
rEZ#>i`!r2,9,1
Hm^.6.+*u;,9,11
"{X),UOSw,j",9,7
"&)]M1*kCZ""",9,1
`:1n[:L4c=,9,6
"_u|SF&>""y$",9,14
$6?:Z]3~i},9,1
);7I3uLYz+,9,1
UV=4I<Jv!m,9,4
NeGQqV@X$l,9,12
^S<vlMC_vi,9,1
n_a:R9uL+K,9,1
"""(+&a+*B`~",9,10
%5'N<Q7~9I,9,3
Qm%ZO{cicA,9,4
"A811|xnr""<",9,5
X)O+;C$w'.,9,1
#JfAt!'@ee,9,5
mr#6`5@/fo,9,3
q}`N%:X%&U,9,2
..{LN!G#C(,9,1
/tAPDYSaXE,9,3
#^`%)`&ahJ,9,7
up{5z7+R%8,9,1
%nQMQW+J{e,9,2
cOE{Yo;Tke,9,3
m/%cA|GJ2c,9,9
hrNg+H3@[',9,1
qq2Ll=deFU,9,6
J`}1V4=lwo,9,8
.K.YfN|D'#,9,8
_(.7$Uxc6j,9,1
-`:xn{2Tft,9,1
/V\\1QqUGJ,9,1
88]+m$1~FO,9,1
pG#@~-#RX/,9,1
7u'W>\kVrQ,9,2
"}Uv7AAc}o,",9,4
~I6xj!(>F{,9,6
ROBy]$g`(R,9,4
QEHjMHlwX(,9,2
"5)""q'Kd1gP",9,1
",+We@HCEk:",9,1
_xm0sLalr_,9,9
^mRzkiv?gj,9,10
b=?16+yz1',9,1
i8-9-=m'PJ,9,1
}h|1wKK8E),9,1
.n2&RR3|DA,9,4
eC&;;Sw<=l,9,2
SpvgI^gFwI,9,5
U?o;\YJ-u5,9,10
Z#BOo(K-O/,9,2
(3%^A5b)Q^,9,10
"6(?S_G1y,j",9,1
mE:E3<lZV`,9,3
S=If]$Z)f\,9,1
jma$Aqr*~0,9,1
HKcw5Z=4==,9,1
"m&UGj]'-.""",9,1
Gp+zk>@R.a,9,5
vkhy5T|/f/,9,1
`n7PMk~KCA,9,1
g;Nq<^jKsI,9,1
"f)QM?""u+eF",9,1
*B$C?#^D-j,9,8
z$YL;fXdea,9,3
rfcy@i]i(3,9,1
0{5/h%Ng`X,9,11
L+*a=qsC9t,9,1
WM&mQWD%~!,9,2
F>;+opQ?(9,9,3
;C2D-z6!jX,9,4
myGYcZRXf;,9,4
-&655%3W%!,9,1
5TpwW!)R<z,9,1
}CfKnu0sD;,9,5
"?""HA=f|ZhI",9,1
!&A;`(gBHQ,9,2
Ho(V7er!+o,9,14
xz1_6Wt-0J,9,3
"8ie]nz,J[+",9,7
L>8PHxgukD,9,3
'5y?%($$%X,9,4
NnX]X\7ZU6,9,4
9p~Q'fo1@4,9,1
<V+w>`kpng,9,2
/R5N7xYtl.,9,4
4%9G)5Ol=',9,7
3n7[g@bDlp,9,1
$G[QAU|gcy,9,5
DhyIk;PK[-,9,2
Q!.Ul1&eJB,9,5
"r[b57'}MI""",9,1
4Y#d+nyqh=,9,3
S(J7cnaTMP,9,3
",rEHm_uyYb",9,1
wEJxdlk#NI,9,1
'L!g99xk:6,9,1
vMoRX#R)kz,9,1
"XzE1Y@dS,o",9,1
4;%A#!x@+C,9,1
sRJpaA@MFa,9,3
8XHN<O1UBE,9,5
^.f.${%25p,9,4
'uYiTN~q?`,9,1
"e9nja""$,jv",9,1
XU2qK-`6U1,9,1
Qw6=wY@+h[,9,1
X}r3m}/f1l,9,9
Jruyqq~oST,9,4
"H,T_.:o-2N",9,1
PNI&q=R?PF,9,1
ws.QmVo~OL,9,1
Y)eP$CXJG@,9,1
M'E?}r`{.L,9,4
j&ZwUW7TVo,9,9
"1hR,9reBh<",9,1
!F?;wP-Z2A,9,1
|sLw)0?_GU,9,1
"+>K(,/aS{.",9,6
"p,dT`4R*.4",9,2
xCp2;KzwNx,9,1
a|4y}XB&KA,9,6
w^jzBk%c-(,9,1
$Uj.?'}''L,9,2
/%}d2'elI~,9,5
L+31+d1'bC,9,2
"sO&:t""g%|a",9,13
pm+/#Y14P?,9,3
/~Gmqm[/Ru,9,3
"ugcGK"".'{_",9,2
kx)L*#MH;h,9,1
!<o_WQ#sO~,9,9
.a}lmua:5w,9,4
utd{~Xc'8I,9,4
",>q/fiD&FK",9,7
""">LGk,U\9&",9,8
g;H{@S%`1/,9,1
"vx,7-}LFey",9,2
",$d;=o'5[e",9,5
3/*'196JAf,9,3
"<iWa,)Jy&*",9,1
"_-E*tXv1',",9,3
CJS=qCLL3w,9,2
3>V#8i(gY),9,1
7I+L6]9'ma,9,1
.O4XQ'BL/c,9,1
zL%NI9yI#u,9,1
FHzU2)!VmF,9,6
C.vCMf))o*,9,1
fH&JPzB0XC,9,1
$8o#hfV[5[,9,1
"""rA1U;qCtr",9,5
"_#%y>bW""7?",9,1
X{='4{Ln)D,9,1
`Hb<GwCHKU,9,6
.!fva*BN\V,9,2
Ru)#HBv'KK,9,1
U@SvQJz4t%,9,1
"2O]<fIS;,Z",9,2
1\A(BPD70>,9,5
wGuVVEl.2a,9,1
pRv~&95i52,9,9
"5-^%""^JY/<",9,2
K[dc%E@%\#,9,2
U}pnSZL(eP,9,1
"-?E)+dY@,c",9,14
O5$^=m+AHH,9,1
"Z""jxEW#%""Z",9,11
x!MGH}qI09,9,2
`.uFFJs@e0,9,1
MtU+2.$M}!,9,1
x35#q2&./X,9,11
87CH_$YSHi,9,2
mgdM|kGf[;,9,8
/{L'$$hH3d,9,2
|.Su^q9</Q,9,10
5e|5-#T(i},9,1
ze|+:c#p:e,9,1
aX=VXsFKh+,9,2
^l!d~g9a_^,9,1
uV7y?5=\/#,9,1
u=^G0B0!!K,9,2
"o|p-8*,IOc",9,1
Yly<*P4Tr-,9,1
KSGtj$kY|L,9,4
$X<mUc'zY+,9,2
QiQy}SS)0(,9,1
rxV6nrb<x#,9,3
t.w1%LzJJz,9,1
"ofWh,z(BUB",9,1
*(x`6`F4\S,9,3
u~^X9ub\xL,9,1
";,nfnitEn+",9,4
pA(\D(LaRt,9,5
/Hm/EATU{+,9,1
W@bt}x@?o|,9,3
JJN-R`:j=X,9,6
boR7{Cw(=w,9,7
`E0y4FA_^R,9,1
5~Q/Acgh.$,9,1
"ODW>V<,+B/",9,4
o{s{g4_AM#,9,6
"J%""]Iw9}Xk",9,1
2#b_>i(V`c,9,1
=9oG.^(^>^,9,1
05vSnk'JV|,9,1
F~'#{!MO|Z,9,1
Jc\F1k6sm],9,1
"'<""wE5<FaE",9,1
X(NcFuhy'Z,9,7
gKJp;-/Lg~,9,11
qkJbA~4U;T,9,1
Mn]Eg%5'QL,9,1
ShAxy6wxO1,9,2
G`s46SpZEw,9,11
IOI.3L@}'M,9,2
FW)8QQ@cht,9,13
:u*4WBdms(,9,1
"dfg+=c|A"";",9,10
EO6/3/`LD-,9,10
h\kMob5EU<,9,12
#*4O_+')?N,9,7
|?HuS<^ux#,9,1
",/,I<C%3(o",9,8
nn%)gP4/2U,9,2
$`*;)+><>;,9,1
g7dt*-eL{;,9,6
|iuBJ?P4R?,9,5
@6UAo5~YsF,9,1
W{0+P'N7Ag,9,1
(^vvmqv%y`,9,10
m/u+l^}w&P,9,1
iE0|@mJDV4,9,5
8||h)Xsfx:,9,8
"'e""-tA|'>D",9,2
"c_$P26X,iI",9,2
Ush)^5s7*Q,9,4
?7j3Q~{M:?,9,4
q]z%KjPi4=,9,3
%vFifQ{3M[,9,13
}*N#$L-Hzz,9,11
x1|a}lANj},9,1
"f,Uv0*E#+t",9,1
"2ElSU9.D""o",9,10
W>KP-'>^sx,9,4
h0ooVhh<D],9,3
uvM=2oyyba,9,1
"j;""39R=$*E",9,1
W'o{]EL-l;,9,12
"x""}]F0venR",9,1
C+Rjv8}&zr,9,1
"pLZ,`I8n$5",9,2
}d2P0SX]^],9,1
lV.~OURo05,9,3
#A(K9ANRi],9,9
F&g$B>[nnw,9,5
|B.Q(2^uw>,9,4
vnrF)JE}a8,9,1
V^z~QT`2{{,9,12
y-wsa80uA-,9,2
\on-*|Dk|J,9,1
er{vG7\q@>,9,1
L~?oC@qNc[,9,7
%7&uEL?2Ye,9,3
z8X?C)>'zI,9,3
9<aZ:KWz%/,9,3
L4QSG9L?rg,9,1
Y7SdfPO#G],9,1
"D6aLSttj\,",9,1
KIE8t=S{Y`,9,1
xOwi}B;{0h,9,2
^lGilLf(a:,9,4
&I=-c0:`?9,9,1
+x8.Tt.gcr,9,12
"(dz&=hx""qN",9,1
feF94BKsqJ,9,1
!'UV5gjIhp,9,6
]XE+CbvZ2[,9,1
s}5V_N]hP(,9,1
w4:[Qy;bZB,9,1
Jz-NQXh+g+,9,12
R0t}eM8tt5,9,4
!D;LFtTbO+,9,2
lL{|$C//O3,9,1
>fvA4U\j^V,9,4
tetCIPSbRL,9,10
"""e@J+[1AyO",9,5
I}#-_Fm(<0,9,1
@zd\KJ|nna,9,8
#+GYNk53&c,9,4
[dkeX;eCV0,9,9
yHJ$?u@n[/,9,1
~HVi<BKFGU,9,3
D!>3@Cl?N%,9,1
\-Ko~|SJ<s,9,1
$jl]B1)NJ&,9,7
<OC{th9Mk<,9,1
+/Oo?hHa@H,9,10
)|gpcsjg+J,9,2
MPX$M5q?&t,9,5
|T6%Vrvk5[,9,8
"gI=9}6""2P&",9,1
jD;pE1vx~P,9,1
"""VdG:**F;,",9,10
2ntI~H/S@!,9,1
kJFr2{Q6qs,9,4
w\SxI`uHPM,9,1
Cc\i'cO_-J,9,4
11/vV(SMr.,9,8
NG+J+3+S~_,9,5
pX$Y1;RpJ5,9,4
NYy:tc=`m5,9,6
])>ZAr~>kf,9,3
"5""5VzBcm!4",9,1
":uW52""G>3:",9,4
S*k2Dlv$IQ,9,3
0F*gnO`LLK,9,1
$K47xs*T'},9,2
/^YkZz&)*+,9,1
xZ5L@?@{7*,9,1
VvIjtkT>ph,9,13
"`Ff%6,aBe`",9,2
YeD-?9z*4-,9,1
",L2&D-*X2@",9,2
|q8VrjP!G=,9,1
o0Ls:Z7}vz,9,1
q0OPa`YkQ],9,1
"""|ShZvy{nK",9,10
",Z2n\ZClMG",9,7
O57OPA0*rK,9,4
"k'u^>t,uK3",9,1
Upz)mJsal9,9,1
2\`qh0{Lwb,9,9
D*f#9\A=]k,9,1
W:Klbk^.%m,9,9
"/J_\,V$kMx",9,13
YG'N)qVb*~,9,1
D+L&XG1N=(,9,4
HjX~m*w{^m,9,1
"!8:[2:(,k|",9,5
nD[t?.P@C[,9,1
Fz@}?aq1NP,9,1
GRxs|S(9Lb,9,2
i;3&~y(|A5,9,1
)qcBF?lKUL,9,7
q#z'P286s<,9,4
82dUq0*}]?,9,1
*Kc$mc!gz+,9,4
DXRrf8>3j),9,11
"8""-CTzs]L0",9,1
]{2Z>*VYLB,9,2
I=WL(}-o'N,9,10
"|([JZ,'r7T",9,1
Do@w1#0M7',9,3
"62|9""4TH;&",9,8
T]!jk]8}?p,9,9
@SpVwpct4#,9,2
;Y$|9&6Z.H,9,4
6!Xq;TLee`,9,7
";Ra,`@2='\",9,8
>!^EhU4WAC,9,8
{z/?MQc/3%,9,7
Tk--|#)i+^,9,1
"1&p""b>m(m:",9,1
OyxKHV3ij],9,13
qG\Umdx1V],9,8
.ic4BgzNB?,9,1
OE3!I+<-g/,9,2
am>XI0>A@D,9,2
`N/e%rqP2D,9,1
"s+|RXve<,`",9,3
]k^#pNJ{JG,9,2
"+{o<a,7!Zt",9,2
PonOQ[O!Sj,9,1
"LGG=Y,}d+l",9,1
p4};$L}]$X,9,1
]C@e*{cmi',9,1
"Zzt""UcF1<<",9,1
oyZF#*qrR7,9,3
3qfcoe4s{4,9,6
ZS]U%zn3=5,9,1
!HQ&\bwJ[Q,9,6
"RoxB"";5tM_",9,1
-P>ZgFi!]E,9,3
Ari|dT[*Sv,9,3
^q[qOkl/6p,9,1
l79noWrm\K,9,6
?UF6SUe_N{,9,1
"-,CxMj0d9)",9,1
/Dp/4}=[t.,9,3
"S,(1Wte=[;",9,4
GE/znr]~^y,9,3
VhIpxT3FeT,9,1
?i[lp0ky>l,9,1
NL~lKxM?79,9,7
"]|B(dc$,*o",9,4
"(},-IjTw/s",9,1
gZ7'F^22>y,9,2
"$(M`u/""}Pp",9,11
R}Q<)u1frf,9,5
R<SJyn54\l,9,1
3Z*yEXeBF7,9,1
vv^lA/xF$A,9,1
)HkhGz~tzc,9,1
"m%,ysQ|/j[",9,1
VKBLiKZ**6,9,1
?7h3btv?j7,9,7
w)~}Po#K_u,9,3
"O_-:Bj""GBi",9,1
VKZExE#q*y,9,1
K#|0NKqN_\,9,7
[MdfMh'v1!,9,1
j$%2k'Ybpj,9,2
x23U&~F+1J,9,1
"f^S[GFsv,f",9,9
m+zyez7*nK,9,1
a3bTY1TB3x,9,1
JM$?b=C#8-,9,4
",PE4UJY;'S",9,8
@wM:>^]/QS,9,2
f/(|x/4vf/,9,4
"&-/=8LVm""6",9,5
g/2an||9i~,9,3
089byn+FAN,9,3
"&8@2c,?AG^",9,1
gzLz+;e8XY,9,2
?.2f/])[*o,9,7
`lK~(O#~.3,9,1
\{dfUbxfqJ,9,10
"8j*,CJeO,v",9,1
HDnG)i6C@a,9,2
LDrZI1>=\s,9,4
?K=LcO%Gn?,9,6
_gjt6:ZPQs,9,1
"/y7T7`""qP/",9,1
"_-Nj""@b(6x",9,1
t`{\{W1:@n,9,1
D)e{Qd>>|>,9,1
AXZl-Z2[p8,9,6
t`n0Dm&o8z,9,1
q&nTw5c}pY,9,1
Z_YM<?2[12,9,1
"]Njc,<';JE",9,1
"D=""44|3h%r",9,1
-_\|;FwX}D,9,4
g|[.?^'c?i,9,6
G&=N.mlH^2,9,1
X+Y!B6NWl$,9,1
R>?N:4]4Q.,9,1
YjpI#ib6.j,9,2
Ab7p|KF@h2,9,1
oO-oGE{e@3,9,4
[Q!K;sZx-v,9,2
TW[YG&r]x0,9,1
gZX=t?S;E|,9,1
vom@v_OGz9,9,1
_{aO=?=6Y_,9,8
"MyR""d7Ro2""",9,3
Y&&P9;BY2H,9,1
Q-4Ee_#'?{,9,1
N{<F'LA\]D,9,1
F~]ArGER4Y,9,1
*/Cq?42i<.,9,1
OB#-&l>0>*,9,1
"QSm57`-(""H",9,7
"Qyz@`Zi""H1",9,10
d;pBL3:fV+,9,6
'HNX~v*oMl,9,1
p{LdAI(4Tt,9,5
()^DZei;v5,9,13
[2G(!]q~U*,9,1
+|k@9e.zXR,9,1
iM'a8/c]k[,9,11
c*.J>)yR]5,9,1
!2<v/:+IWl,9,1
"Ns|tI;gA,E",9,8
((N*K!r'`E,9,1
J<#1a?OTK},9,9
`jA*_[^)K`,9,8
wrPI}S[L)r,9,14
@*V=q@kkWL,9,12
y[c|V*%Z+4,9,1
"4""l*1w2?@G",9,1
0edx]e8F!7,9,5
T2ufhNYPjM,9,1
Duz0KGqPHF,9,5
wab3&|iQY0,9,1
"=_b*}Ho,DD",9,10
"V%kX<%?,f1",9,4
"5Zm:,Is`9Y",9,1
"kQs,6-dlmh",9,1
",[a>pttl(N",9,6
\(>o9]?O*`,9,1
!-ETQTDZ]{,9,1
+bi`RQ/Jhy,9,1
Gw&|~K/WV3,9,10
@w/S13i1oP,9,1
tblU7D7C0+,9,1
xtEe`kB\Yu,9,10
6QY(mh<@@4,9,2
&5oD`_/]}L,9,6
=>Wa;Trh5H,9,1
(++h5+2a'@,9,2
$hY|g8H^^g,9,1
5'4~g8Iyc#,9,1
31ofKEl@eV,9,1
lrY*Fg23}m,9,5
"M"".,Q?qGyt",9,9
=you3axhwK,9,1
<>7xx}G[2z,9,5
95;ZF^5P)t,9,1
_SeR?oXS)e,9,1
N|?_ghbx4k,9,1
oAyZi~=Z^t,9,3
gnQLpUx8(z,9,1
AUG_08F&2g,9,5
"w""oHqQ{TY<",9,1
U0c7bGk+]a,9,1
_!MeOS^Su*,9,3
svWIe}8Y^H,9,12
-}kM=9b1th,9,1
hM_*3<V4x@,9,4
h|yfC\LcN;,9,8
_&^9MW?R0p,9,1
@zj*DyW4t%,9,1
"k1Cjo[s""kh",9,6
@=nq6|k?;(,9,5
5#Q3MzewA^,9,1
_1Zfnt-N8-,9,1
iQ_*r'Nt7-,9,2
Q^%!{(RGDQ,9,5
2m}>IMwZ4m,9,14
oHpk5~u!MX,9,4
.A5<Y*#\oJ,9,1
"i),;@HAk>=",9,1
